year,score,votes,runtime,genre_mapped,director_mapped,star_mapped,votos_por_director,rating_mapped,facutracion_por_director,budget,facturacion_por_genre,gross
2001.0,7.2,79000.0,100.0,13.0,60.0,80.0,102137.26,6.0,87793911.98,11000000.0,39401196.17,17423030.0
2001.0,6.4,79000.0,104.0,15.0,50.0,90.0,82822.56,6.0,74591008.15,60000000.0,38930959.49,105178561.0
2001.0,6.6,205000.0,90.0,19.0,50.0,90.0,82822.56,8.0,74591008.15,90000000.0,145508580.85,347325802.0
2001.0,6.2,59000.0,112.0,15.0,40.0,90.0,30064.61,8.0,36815715.74,13000000.0,38930959.49,131706809.0
2001.0,5.6,25000.0,89.0,13.0,50.0,90.0,82822.56,8.0,74591008.15,75000000.0,39401196.17,54249294.0
2001.0,4.8,58000.0,84.0,17.0,60.0,80.0,102137.26,8.0,87793911.98,47000000.0,44331874.3,85191134.0
2001.0,6.3,55000.0,93.0,17.0,50.0,80.0,82822.56,6.0,74591008.15,20000000.0,44331874.3,31283740.0
2001.0,6.6,66000.0,97.0,19.0,50.0,90.0,82822.56,6.0,74591008.15,23000000.0,145508580.85,36642838.0
2001.0,6.0,45000.0,125.0,19.0,40.0,80.0,30064.61,6.0,36815715.74,62000000.0,145508580.85,18720175.0
2001.0,6.8,124000.0,124.0,19.0,60.0,100.0,102137.26,6.0,87793911.98,68000000.0,145508580.85,114252154.0
2001.0,4.4,52000.0,92.0,19.0,40.0,80.0,30064.61,6.0,36815715.74,11000000.0,145508580.85,17077882.0
2001.0,6.8,150000.0,104.0,17.0,50.0,80.0,82822.56,6.0,74591008.15,22000000.0,44331874.3,33788161.0
2001.0,6.1,105000.0,123.0,18.0,50.0,90.0,82822.56,6.0,74591008.15,57000000.0,109325230.22,147845033.0
2001.0,6.8,149000.0,122.0,16.0,40.0,90.0,30064.61,6.0,36815715.74,35000000.0,47372409.13,74558115.0
2001.0,4.8,24000.0,95.0,19.0,50.0,80.0,82822.56,10.0,74591008.15,21150000.0,145508580.85,39438674.0
2001.0,6.5,34000.0,109.0,19.0,60.0,90.0,102137.26,6.0,87793911.98,39000000.0,145508580.85,28510652.0
2001.0,6.9,106000.0,90.0,17.0,50.0,80.0,82822.56,8.0,74591008.15,28000000.0,44331874.3,77516304.0
2001.0,7.0,64000.0,142.0,19.0,60.0,80.0,102137.26,6.0,87793911.98,29000000.0,145508580.85,70752904.0
2001.0,6.8,55000.0,124.0,13.0,50.0,100.0,82822.56,6.0,74591008.15,35000000.0,39401196.17,29419291.0
2001.0,6.0,14000.0,94.0,19.0,40.0,90.0,30064.61,8.0,36815715.74,35000000.0,145508580.85,13678913.0
2001.0,4.9,52000.0,98.0,19.0,70.0,80.0,149101.61,6.0,118734218.5,28000000.0,145508580.85,14010832.0
2001.0,7.5,106000.0,116.0,13.0,70.0,90.0,149101.61,6.0,118734218.5,20000000.0,39401196.17,18916623.0
2001.0,6.3,42000.0,105.0,15.0,50.0,90.0,82822.56,6.0,74591008.15,57000000.0,38930959.49,19334145.0
2001.0,6.3,33000.0,95.0,13.0,50.0,90.0,82822.56,10.0,74591008.15,70000000.0,239229987.45,14026418.0
2001.0,5.9,39000.0,90.0,17.0,50.0,90.0,82822.56,8.0,74591008.15,22000000.0,44331874.3,26086706.0
2001.0,5.8,34000.0,106.0,13.0,50.0,100.0,82822.56,8.0,74591008.15,30000000.0,39401196.17,23619609.0
2001.0,5.3,78000.0,103.0,17.0,60.0,100.0,102137.26,8.0,87793911.98,35000000.0,44331874.3,94728529.0
2001.0,6.2,52000.0,123.0,17.0,40.0,90.0,30064.61,8.0,36815715.74,35000000.0,44331874.3,57756408.0
2001.0,6.4,56000.0,97.0,16.0,60.0,80.0,102137.26,6.0,87793911.98,1500000.0,47372409.13,1612259.0
2001.0,6.3,17000.0,89.0,17.0,50.0,80.0,82822.56,8.0,74591008.15,24000000.0,44331874.3,14782676.0
2001.0,7.7,33000.0,95.0,17.0,60.0,80.0,102137.26,6.0,87793911.98,6000000.0,44331874.3,3645107.0
2001.0,6.4,14000.0,130.0,13.0,50.0,80.0,82822.56,6.0,74591008.15,16000000.0,39401196.17,29381649.0
2001.0,7.4,177000.0,120.0,15.0,50.0,90.0,82822.56,8.0,74591008.15,68000000.0,38930959.49,65001485.0
2001.0,4.6,47000.0,87.0,17.0,40.0,80.0,30064.61,6.0,36815715.74,14000000.0,44331874.3,14343028.0
2001.0,6.7,87000.0,119.0,15.0,40.0,90.0,30064.61,8.0,36815715.74,40000000.0,38930959.49,65754228.0
2001.0,6.4,80000.0,118.0,17.0,50.0,90.0,82822.56,8.0,74591008.15,48000000.0,44331874.3,76019048.0
2001.0,6.3,50000.0,113.0,15.0,50.0,90.0,82822.56,6.0,74591008.15,50000000.0,38930959.49,100020092.0
2001.0,7.5,43000.0,125.0,15.0,50.0,90.0,82822.56,6.0,74591008.15,27000000.0,38930959.49,23903791.0
2001.0,5.4,18000.0,95.0,17.0,50.0,90.0,82822.56,6.0,74591008.15,11000000.0,44331874.3,23430766.0
2001.0,6.5,66000.0,123.0,17.0,60.0,90.0,102137.26,8.0,87793911.98,75000000.0,44331874.3,67631903.0
2001.0,4.8,17000.0,93.0,13.0,50.0,80.0,82822.56,8.0,74591008.15,75000000.0,239229987.45,7622365.0
2001.0,7.4,38000.0,131.0,13.0,70.0,90.0,149101.61,6.0,118734218.5,1700000.0,39401196.17,44763181.0
2001.0,5.3,14000.0,81.0,19.0,70.0,90.0,149101.61,8.0,118734218.5,7000000.0,145508580.85,3313583.0
2001.0,5.6,31000.0,84.0,18.0,40.0,100.0,30064.61,8.0,36815715.74,13000000.0,109325230.22,5007898.0
2001.0,5.5,22000.0,98.0,17.0,40.0,80.0,30064.61,8.0,36815715.74,39000000.0,44331874.3,14866015.0
2001.0,7.4,63000.0,106.0,15.0,60.0,80.0,102137.26,6.0,87793911.98,4500000.0,38930959.49,6582065.0
2001.0,7.3,76000.0,87.0,19.0,60.0,90.0,102137.26,10.0,87793911.98,10000000.0,145508580.85,42776760.0
2001.0,6.0,32000.0,82.0,13.0,60.0,80.0,102137.26,9.0,87793911.98,30000000.0,239229987.45,102992536.0
2001.0,4.6,40000.0,116.0,19.0,50.0,90.0,82822.56,8.0,74591008.15,94000000.0,145508580.85,54744738.0
2001.0,5.7,18000.0,87.0,17.0,50.0,100.0,82822.56,8.0,74591008.15,22000000.0,44331874.3,19900366.0
2001.0,5.6,33000.0,101.0,19.0,40.0,60.0,30064.61,6.0,36815715.74,50000000.0,145508580.85,79958599.0
2001.0,6.9,53000.0,152.0,15.0,60.0,90.0,102137.26,10.0,87793911.98,72000000.0,38930959.49,37317673.0
2001.0,4.8,26000.0,96.0,16.0,40.0,90.0,30064.61,6.0,36815715.74,29000000.0,47372409.13,36684136.0
2001.0,6.4,81000.0,106.0,13.0,50.0,80.0,82822.56,8.0,74591008.15,137000000.0,239229987.45,85131830.0
2001.0,5.9,89000.0,87.0,19.0,40.0,90.0,30064.61,8.0,36815715.74,49000000.0,145508580.85,74005691.0
2001.0,5.7,14000.0,81.0,17.0,50.0,80.0,82822.56,8.0,74591008.15,27000000.0,44331874.3,16923761.0
2001.0,5.1,57000.0,87.0,19.0,40.0,80.0,30064.61,10.0,36815715.74,60000000.0,145508580.85,200687492.0
2001.0,6.9,37000.0,101.0,15.0,50.0,90.0,82822.56,8.0,74591008.15,31000000.0,38930959.49,30919415.0
2001.0,5.7,55000.0,102.0,17.0,40.0,90.0,30064.61,8.0,36815715.74,46000000.0,44331874.3,138307673.0
2001.0,6.6,62000.0,98.0,19.0,50.0,90.0,82822.56,6.0,74591008.15,25000000.0,145508580.85,64437847.0
2001.0,5.9,33000.0,131.0,15.0,50.0,80.0,82822.56,6.0,74591008.15,57000000.0,38930959.49,62112895.0
2001.0,7.1,37000.0,98.0,15.0,60.0,90.0,102137.26,6.0,87793911.98,1500000.0,38930959.49,1309316.0
2001.0,6.1,24000.0,97.0,17.0,40.0,90.0,30064.61,8.0,36815715.74,23000000.0,44331874.3,38689940.0
2001.0,6.2,28000.0,109.0,17.0,60.0,90.0,102137.26,6.0,87793911.98,21000000.0,44331874.3,28008462.0
2001.0,6.3,48000.0,93.0,19.0,40.0,90.0,30064.61,6.0,36815715.74,27000000.0,145508580.85,12881605.0
2001.0,6.1,49000.0,120.0,19.0,50.0,100.0,82822.56,6.0,74591008.15,60000000.0,145508580.85,56359980.0
2001.0,6.4,24000.0,99.0,15.0,60.0,100.0,102137.26,8.0,87793911.98,13000000.0,38930959.49,19937988.0
2001.0,5.6,23000.0,102.0,15.0,50.0,100.0,82822.56,6.0,74591008.15,53000000.0,38930959.49,29715606.0
2001.0,7.4,46000.0,210.0,15.0,40.0,100.0,30064.61,1.0,36815715.74,7500000.0,38930959.49,11334547.0
2001.0,6.8,24000.0,98.0,17.0,50.0,100.0,82822.56,6.0,74591008.15,15000000.0,44331874.3,2300684.0
2001.0,4.8,14000.0,104.0,19.0,50.0,80.0,82822.56,8.0,74591008.15,40000000.0,145508580.85,32533802.0
2001.0,6.1,19000.0,95.0,15.0,50.0,80.0,82822.56,6.0,74591008.15,5000000.0,38930959.49,19260537.0
2001.0,6.1,25000.0,93.0,17.0,60.0,80.0,102137.26,6.0,87793911.98,13000000.0,44331874.3,16171098.0
2001.0,6.4,18000.0,95.0,17.0,70.0,90.0,149101.61,6.0,118734218.5,5000000.0,44331874.3,5480653.0
2001.0,6.1,29000.0,93.0,17.0,60.0,90.0,102137.26,6.0,87793911.98,18000000.0,44331874.3,13578186.0
2001.0,4.7,42000.0,87.0,17.0,40.0,90.0,30064.61,10.0,36815715.74,70000000.0,44331874.3,176104344.0
2001.0,5.4,7700.0,86.0,17.0,40.0,80.0,30064.61,10.0,36815715.74,25000000.0,44331874.3,18634654.0
2001.0,3.9,8500.0,84.0,16.0,40.0,80.0,30064.61,8.0,36815715.74,17000000.0,47372409.13,4299141.0
2001.0,4.9,39000.0,95.0,18.0,40.0,80.0,30064.61,8.0,36815715.74,50000000.0,109325230.22,39976235.0
2001.0,6.7,32000.0,111.0,15.0,60.0,90.0,102137.26,6.0,87793911.98,38000000.0,38930959.49,24690441.0
2001.0,6.6,11000.0,101.0,13.0,40.0,90.0,30064.61,6.0,36815715.74,3000000.0,39401196.17,10031529.0
2001.0,6.5,16000.0,97.0,17.0,60.0,80.0,102137.26,6.0,87793911.98,1000000.0,44331874.3,10013424.0
2001.0,6.1,29000.0,108.0,19.0,40.0,90.0,30064.61,8.0,36815715.74,30000000.0,145508580.85,18195610.0
2001.0,5.8,18000.0,88.0,18.0,50.0,90.0,82822.56,8.0,74591008.15,35000000.0,109325230.22,16176732.0
2001.0,7.1,9600.0,97.0,13.0,50.0,90.0,82822.56,0.0,74591008.15,700000.0,39401196.17,1846059.0
2001.0,4.8,6700.0,93.0,17.0,40.0,90.0,30064.61,6.0,36815715.74,7000000.0,44331874.3,10229331.0
2001.0,4.3,6800.0,96.0,13.0,50.0,90.0,82822.56,6.0,74591008.15,16000000.0,39401196.17,8378853.0
2001.0,5.0,13000.0,95.0,17.0,50.0,80.0,82822.56,6.0,74591008.15,25000000.0,44331874.3,12320393.0
2001.0,5.2,5500.0,90.0,19.0,50.0,90.0,82822.56,8.0,74591008.15,38000000.0,145508580.85,763740.0
2001.0,5.5,15000.0,94.0,17.0,40.0,80.0,30064.61,8.0,36815715.74,60000000.0,44331874.3,38464131.0
2001.0,5.5,14000.0,86.0,17.0,50.0,80.0,82822.56,8.0,74591008.15,14000000.0,44331874.3,13127022.0
2001.0,2.3,22000.0,104.0,15.0,40.0,100.0,30064.61,8.0,36815715.74,22000000.0,38930959.49,5271666.0
2001.0,5.4,22000.0,87.0,17.0,60.0,90.0,102137.26,8.0,87793911.98,49000000.0,44331874.3,71186502.0
2001.0,7.2,19000.0,86.0,15.0,60.0,80.0,102137.26,6.0,87793911.98,100000.0,38930959.49,515900.0
2001.0,5.4,8800.0,94.0,19.0,40.0,80.0,30064.61,10.0,36815715.74,35000000.0,145508580.85,43057552.0
2001.0,6.2,6500.0,90.0,17.0,40.0,90.0,30064.61,6.0,36815715.74,13000000.0,44331874.3,22391450.0
2001.0,6.2,23000.0,95.0,15.0,50.0,80.0,82822.56,8.0,74591008.15,30000000.0,38930959.49,8694320.0
2001.0,7.2,21000.0,108.0,13.0,60.0,80.0,102137.26,8.0,87793911.98,15000000.0,239229987.45,4035192.0
2001.0,6.1,5100.0,118.0,15.0,50.0,100.0,82822.56,6.0,74591008.15,30000000.0,38930959.49,1198113.0
2001.0,6.8,7000.0,91.0,17.0,60.0,90.0,102137.26,6.0,87793911.98,250000.0,44331874.3,4677852.0
2001.0,4.7,13000.0,86.0,17.0,40.0,80.0,30064.61,8.0,36815715.74,11000000.0,44331874.3,25272752.0
2001.0,6.6,9800.0,82.0,13.0,40.0,80.0,30064.61,9.0,36815715.74,23000000.0,239229987.45,44460850.0
2001.0,6.4,4200.0,113.0,18.0,50.0,80.0,82822.56,10.0,74591008.15,7000000.0,109325230.22,4760014.0
2001.0,7.0,10000.0,108.0,15.0,50.0,80.0,82822.56,6.0,74591008.15,5000000.0,38930959.49,621592.0
2001.0,5.8,11000.0,95.0,17.0,50.0,80.0,82822.56,6.0,74591008.15,8000000.0,44331874.3,2534372.0
2001.0,6.4,11000.0,121.0,15.0,50.0,100.0,82822.56,8.0,74591008.15,20000000.0,38930959.49,5323109.0
2001.0,6.7,38000.0,103.0,17.0,80.0,80.0,236700.88,8.0,191060303.56,33000000.0,44331874.3,18914307.0
2002.0,7.3,706000.0,121.0,19.0,70.0,100.0,149101.61,8.0,118734218.5,139000000.0,145508580.85,825025036.0
2002.0,6.4,108000.0,124.0,19.0,50.0,90.0,82822.56,8.0,74591008.15,68000000.0,145508580.85,193921372.0
2002.0,7.1,259000.0,110.0,15.0,60.0,100.0,102137.26,6.0,87793911.98,41000000.0,38930959.49,242875078.0
2002.0,7.4,572000.0,161.0,18.0,50.0,100.0,82822.56,10.0,74591008.15,100000000.0,109325230.22,879602366.0
2002.0,8.7,1500000.0,179.0,19.0,60.0,90.0,102137.26,8.0,87793911.98,94000000.0,145508580.85,947495095.0
2002.0,7.7,253000.0,117.0,13.0,50.0,100.0,82822.56,6.0,74591008.15,80000000.0,39401196.17,181001478.0
2002.0,6.7,254000.0,100.0,19.0,50.0,90.0,82822.56,6.0,74591008.15,33000000.0,145508580.85,102984862.0
2002.0,7.6,386000.0,113.0,15.0,50.0,90.0,82822.56,6.0,74591008.15,8000000.0,38930959.49,85720385.0
2002.0,7.1,328000.0,115.0,16.0,50.0,100.0,82822.56,8.0,74591008.15,48000000.0,47372409.13,249348933.0
2002.0,6.7,344000.0,106.0,15.0,50.0,80.0,82822.56,8.0,74591008.15,72000000.0,38930959.49,408247917.0
2002.0,7.9,519000.0,119.0,19.0,50.0,90.0,82822.56,8.0,74591008.15,60000000.0,145508580.85,214034224.0
2002.0,6.5,658000.0,142.0,19.0,50.0,90.0,82822.56,10.0,74591008.15,115000000.0,145508580.85,653779970.0
2002.0,7.0,86000.0,107.0,17.0,60.0,80.0,102137.26,6.0,87793911.98,4000000.0,44331874.3,9304609.0
2002.0,5.1,103000.0,86.0,18.0,40.0,90.0,30064.61,10.0,36815715.74,84000000.0,109325230.22,275650703.0
2002.0,6.2,129000.0,101.0,19.0,40.0,90.0,30064.61,8.0,36815715.74,60000000.0,145508580.85,82150183.0
2002.0,7.6,519000.0,145.0,19.0,90.0,90.0,428702.7,8.0,285545745.11,102000000.0,145508580.85,358372926.0
2002.0,6.2,199000.0,94.0,19.0,50.0,90.0,82822.56,8.0,74591008.15,63000000.0,145508580.85,296938801.0
2002.0,7.2,259000.0,124.0,13.0,50.0,90.0,82822.56,6.0,74591008.15,78000000.0,39401196.17,209196298.0
2002.0,7.5,415000.0,167.0,13.0,80.0,100.0,236700.88,6.0,191060303.56,100000000.0,39401196.17,193772504.0
2002.0,6.8,22000.0,97.0,17.0,50.0,80.0,82822.56,10.0,74591008.15,15000000.0,44331874.3,18009625.0
2002.0,6.2,105000.0,108.0,17.0,50.0,90.0,82822.56,8.0,74591008.15,30000000.0,44331874.3,180622424.0
2002.0,7.7,132000.0,131.0,19.0,50.0,80.0,82822.56,8.0,74591008.15,35000000.0,145508580.85,75395048.0
2002.0,7.7,183000.0,115.0,17.0,50.0,80.0,82822.56,6.0,74591008.15,19000000.0,44331874.3,32801173.0
2002.0,6.7,83000.0,124.0,15.0,70.0,80.0,149101.61,6.0,118734218.5,50000000.0,38930959.49,119137784.0
2002.0,7.5,452000.0,81.0,13.0,70.0,90.0,149101.61,10.0,118734218.5,59000000.0,239229987.45,383257136.0
2002.0,6.8,266000.0,112.0,13.0,60.0,90.0,102137.26,6.0,87793911.98,48000000.0,39401196.17,197079546.0
2002.0,7.2,281000.0,118.0,15.0,50.0,100.0,82822.56,6.0,74591008.15,46000000.0,38930959.49,113758770.0
2002.0,6.2,351000.0,88.0,19.0,60.0,90.0,102137.26,8.0,87793911.98,140000000.0,145508580.85,445135288.0
2002.0,7.3,174000.0,92.0,13.0,70.0,80.0,149101.61,10.0,118734218.5,80000000.0,239229987.45,273144151.0
2002.0,7.2,220000.0,113.0,17.0,80.0,90.0,236700.88,8.0,191060303.56,45000000.0,44331874.3,306776732.0
2002.0,7.3,203000.0,101.0,15.0,60.0,90.0,102137.26,10.0,87793911.98,11800000.0,38930959.49,47494916.0
2002.0,7.2,107000.0,95.0,13.0,40.0,100.0,30064.61,10.0,36815715.74,140000000.0,239229987.45,110041363.0
2002.0,6.6,122000.0,95.0,17.0,40.0,90.0,30064.61,10.0,36815715.74,5000000.0,44331874.3,368744044.0
2002.0,7.2,133000.0,138.0,19.0,40.0,80.0,30064.61,6.0,36815715.74,75000000.0,145508580.85,115374915.0
2002.0,5.2,56000.0,84.0,17.0,40.0,90.0,30064.61,6.0,36815715.74,43000000.0,44331874.3,69319426.0
2002.0,5.9,175000.0,124.0,19.0,50.0,90.0,82822.56,8.0,74591008.15,70000000.0,145508580.85,277448382.0
2002.0,7.4,316000.0,107.0,19.0,50.0,90.0,82822.56,6.0,74591008.15,20000000.0,145508580.85,5368217.0
2002.0,5.5,133000.0,92.0,19.0,50.0,100.0,82822.56,8.0,74591008.15,60000000.0,145508580.85,180630907.0
2002.0,7.3,152000.0,95.0,17.0,50.0,90.0,82822.56,6.0,74591008.15,25000000.0,44331874.3,24675714.0
2002.0,6.1,209000.0,133.0,19.0,50.0,90.0,82822.56,8.0,74591008.15,142000000.0,145508580.85,431971116.0
2002.0,6.0,120000.0,96.0,19.0,40.0,90.0,30064.61,8.0,36815715.74,80000000.0,145508580.85,123729176.0
2002.0,6.8,290000.0,92.0,19.0,70.0,90.0,149101.61,8.0,118734218.5,21000000.0,145508580.85,43928932.0
2002.0,5.7,30000.0,104.0,15.0,60.0,90.0,102137.26,8.0,87793911.98,25000000.0,38930959.49,51843679.0
2002.0,5.5,96000.0,91.0,16.0,50.0,90.0,82822.56,6.0,74591008.15,20000000.0,47372409.13,68349884.0
2002.0,6.4,105000.0,92.0,17.0,60.0,100.0,102137.26,6.0,87793911.98,5000000.0,44331874.3,38275483.0
2002.0,5.3,86000.0,105.0,17.0,50.0,100.0,82822.56,8.0,74591008.15,55000000.0,44331874.3,154906693.0
2002.0,7.2,69000.0,83.0,13.0,60.0,100.0,102137.26,9.0,87793911.98,80000000.0,239229987.45,122563539.0
2002.0,6.7,204000.0,117.0,19.0,60.0,90.0,102137.26,6.0,87793911.98,54000000.0,145508580.85,155010032.0
2002.0,7.0,255000.0,81.0,13.0,60.0,90.0,102137.26,6.0,87793911.98,13000000.0,39401196.17,97837138.0
2002.0,7.1,176000.0,101.0,17.0,60.0,90.0,102137.26,8.0,87793911.98,30000000.0,44331874.3,130549455.0
2002.0,6.2,44000.0,81.0,19.0,40.0,80.0,30064.61,8.0,36815715.74,10000000.0,145508580.85,16994625.0
2002.0,7.9,176000.0,120.0,19.0,60.0,90.0,102137.26,8.0,87793911.98,31000000.0,145508580.85,177395557.0
2002.0,6.4,75000.0,116.0,19.0,40.0,90.0,30064.61,8.0,36815715.74,60000000.0,145508580.85,67336470.0
2002.0,5.4,53000.0,99.0,19.0,40.0,80.0,30064.61,8.0,36815715.74,30000000.0,145508580.85,45867333.0
2002.0,5.3,53000.0,101.0,15.0,40.0,100.0,30064.61,6.0,36815715.74,35000000.0,38930959.49,45479110.0
2002.0,6.2,34000.0,114.0,13.0,70.0,90.0,149101.61,6.0,118734218.5,35000000.0,39401196.17,16838910.0
2002.0,7.5,127000.0,110.0,15.0,40.0,100.0,30064.61,8.0,36815715.74,25000000.0,38930959.49,108846072.0
2002.0,5.6,72000.0,96.0,17.0,50.0,90.0,82822.56,6.0,74591008.15,17000000.0,44331874.3,95146283.0
2002.0,6.8,117000.0,96.0,15.0,70.0,100.0,149101.61,6.0,118734218.5,12000000.0,38930959.49,52223306.0
2002.0,5.6,75000.0,93.0,16.0,60.0,80.0,102137.26,6.0,87793911.98,1500000.0,47372409.13,30553394.0
2002.0,5.9,34000.0,88.0,17.0,50.0,80.0,82822.56,8.0,74591008.15,13000000.0,44331874.3,31167388.0
2002.0,6.2,48000.0,82.0,17.0,50.0,80.0,82822.56,8.0,74591008.15,18000000.0,44331874.3,43325009.0
2002.0,5.8,138000.0,96.0,17.0,40.0,90.0,30064.61,8.0,36815715.74,50000000.0,44331874.3,171269535.0
2002.0,7.1,127000.0,116.0,13.0,50.0,90.0,82822.56,8.0,74591008.15,36000000.0,39401196.17,102244770.0
2002.0,3.6,39000.0,93.0,17.0,40.0,100.0,30064.61,8.0,36815715.74,12000000.0,44331874.3,61141030.0
2002.0,7.6,172000.0,135.0,15.0,70.0,100.0,149101.61,6.0,118734218.5,5000000.0,38930959.49,23932055.0
2002.0,8.0,120000.0,101.0,19.0,60.0,80.0,102137.26,6.0,87793911.98,6428966.0,145508580.85,8836958.0
2002.0,6.2,80000.0,99.0,15.0,60.0,100.0,102137.26,8.0,87793911.98,47000000.0,38930959.49,30002758.0
2002.0,5.3,20000.0,99.0,17.0,40.0,80.0,30064.61,10.0,36815715.74,30000000.0,44331874.3,62274780.0
2002.0,6.6,50000.0,110.0,17.0,50.0,90.0,82822.56,6.0,74591008.15,4000000.0,44331874.3,11832822.0
2002.0,5.4,50000.0,97.0,19.0,50.0,90.0,82822.56,8.0,74591008.15,70000000.0,145508580.85,51386477.0
2002.0,6.4,77000.0,119.0,15.0,50.0,80.0,82822.56,8.0,74591008.15,32000000.0,38930959.49,55305279.0
2002.0,6.4,44000.0,93.0,15.0,40.0,100.0,30064.61,6.0,36815715.74,8000000.0,38930959.49,16860964.0
2002.0,6.8,37000.0,101.0,17.0,50.0,90.0,82822.56,0.0,74591008.15,2000000.0,44331874.3,685608.0
2002.0,7.6,65000.0,129.0,13.0,80.0,90.0,236700.88,6.0,191060303.56,4000000.0,39401196.17,2046061.0
2002.0,5.8,41000.0,115.0,13.0,50.0,100.0,82822.56,8.0,74591008.15,38000000.0,39401196.17,51806184.0
2002.0,6.4,40000.0,115.0,13.0,50.0,80.0,82822.56,8.0,74591008.15,42000000.0,39401196.17,63781810.0
2002.0,6.1,111000.0,101.0,17.0,60.0,90.0,102137.26,8.0,87793911.98,60000000.0,44331874.3,199043471.0
2002.0,6.3,39000.0,109.0,17.0,60.0,100.0,102137.26,6.0,87793911.98,50000000.0,44331874.3,8382938.0
2002.0,6.5,33000.0,132.0,19.0,50.0,100.0,82822.56,8.0,74591008.15,35000000.0,145508580.85,29882645.0
2002.0,7.0,9400.0,101.0,13.0,60.0,80.0,102137.26,6.0,87793911.98,250000.0,39401196.17,3809226.0
2002.0,5.5,36000.0,88.0,18.0,60.0,80.0,102137.26,10.0,87793911.98,15000000.0,109325230.22,52970014.0
2002.0,7.1,124000.0,125.0,17.0,50.0,100.0,82822.56,6.0,74591008.15,30000000.0,44331874.3,105834556.0
2002.0,3.3,23000.0,80.0,18.0,50.0,80.0,82822.56,10.0,74591008.15,16000000.0,109325230.22,43411001.0
2002.0,5.9,34000.0,118.0,17.0,60.0,90.0,102137.26,8.0,87793911.98,20000000.0,44331874.3,57588485.0
2002.0,4.0,39000.0,94.0,16.0,40.0,80.0,30064.61,6.0,36815715.74,13000000.0,47372409.13,37664855.0
2002.0,6.1,67000.0,134.0,19.0,50.0,80.0,82822.56,6.0,74591008.15,115000000.0,145508580.85,77628265.0
2002.0,5.8,26000.0,85.0,17.0,40.0,90.0,30064.61,6.0,36815715.74,10000000.0,44331874.3,33526835.0
2002.0,5.3,25000.0,96.0,13.0,40.0,90.0,30064.61,6.0,36815715.74,55000000.0,39401196.17,6632383.0
2002.0,5.9,34000.0,86.0,19.0,40.0,90.0,30064.61,8.0,36815715.74,25000000.0,145508580.85,41604473.0
2002.0,5.2,62000.0,100.0,19.0,60.0,80.0,102137.26,10.0,87793911.98,38000000.0,145508580.85,119723358.0
2002.0,6.6,22000.0,90.0,15.0,40.0,90.0,30064.61,10.0,36815715.74,15000000.0,38930959.49,19344615.0
2002.0,6.9,33000.0,127.0,15.0,70.0,80.0,149101.61,9.0,118734218.5,22000000.0,38930959.49,80693537.0
2002.0,6.2,54000.0,115.0,13.0,50.0,90.0,82822.56,6.0,74591008.15,50000000.0,39401196.17,56714147.0
2002.0,6.3,51000.0,125.0,15.0,50.0,90.0,82822.56,6.0,74591008.15,70000000.0,38930959.49,32287044.0
2002.0,3.6,16000.0,89.0,17.0,50.0,90.0,82822.56,6.0,74591008.15,10000000.0,44331874.3,1036520.0
2002.0,6.6,34000.0,93.0,17.0,50.0,80.0,82822.56,6.0,74591008.15,500000.0,44331874.3,264349.0
2002.0,6.1,37000.0,104.0,15.0,50.0,90.0,82822.56,8.0,74591008.15,60000000.0,38930959.49,52323400.0
2002.0,4.6,6400.0,91.0,17.0,50.0,80.0,82822.56,8.0,74591008.15,15600000.0,44331874.3,13802599.0
2002.0,6.1,19000.0,116.0,15.0,70.0,90.0,149101.61,8.0,118734218.5,27000000.0,38930959.49,73839240.0
2002.0,7.3,41000.0,97.0,13.0,60.0,90.0,102137.26,6.0,87793911.98,10000000.0,39401196.17,13904766.0
2002.0,5.4,81000.0,98.0,19.0,50.0,90.0,82822.56,8.0,74591008.15,60000000.0,145508580.85,104391623.0
2002.0,5.1,19000.0,85.0,15.0,50.0,80.0,82822.56,8.0,74591008.15,10000000.0,38930959.49,34411240.0
2002.0,5.3,17000.0,99.0,17.0,50.0,90.0,82822.56,8.0,74591008.15,29000000.0,44331874.3,20146150.0
2002.0,6.7,61000.0,138.0,15.0,60.0,90.0,102137.26,8.0,87793911.98,100000000.0,38930959.49,65716126.0
2002.0,5.5,51000.0,77.0,13.0,40.0,90.0,30064.61,10.0,36815715.74,120000000.0,239229987.45,169956806.0
2002.0,6.9,32000.0,98.0,17.0,60.0,80.0,102137.26,6.0,87793911.98,9000000.0,44331874.3,6919198.0
2002.0,3.1,26000.0,98.0,19.0,60.0,80.0,102137.26,8.0,87793911.98,70000000.0,145508580.85,25852764.0
2002.0,6.5,68000.0,98.0,15.0,50.0,90.0,82822.56,6.0,74591008.15,45000000.0,38930959.49,94935764.0
2002.0,7.1,30000.0,109.0,15.0,60.0,80.0,102137.26,8.0,87793911.98,16000000.0,38930959.49,21672284.0
2002.0,6.2,21000.0,105.0,19.0,50.0,80.0,82822.56,6.0,74591008.15,40000000.0,145508580.85,2622015.0
2002.0,6.5,20000.0,85.0,17.0,60.0,90.0,102137.26,8.0,87793911.98,40000000.0,44331874.3,8493890.0
2002.0,7.4,45000.0,107.0,15.0,50.0,90.0,82822.56,8.0,74591008.15,13500000.0,38930959.49,29027914.0
2002.0,7.0,47000.0,92.0,17.0,40.0,70.0,30064.61,6.0,36815715.74,1000000.0,44331874.3,1239183.0
